,날짜,품목,품질,거래단위,최저가,최고가,평균가,전일평균대비등락,전7일평균대비등락,전년동월동일평균대비등락
11286,2018-11-22,양파 수입,하,1kg,687,693,687,-13,700(98.0%),476(144.0%)
11287,2018-11-23,양파,특,1kg,793,1054,894,-14,908(98.0%),900(99.0%)
11288,2018-11-23,양파,상,1kg,613,793,686,-18,704(97.0%),718(95.0%)
11289,2018-11-23,양파,보통,1kg,342,613,513,-13,526(97.0%),525(97.0%)
11290,2018-11-23,양파,하,1kg,121,342,269,9,260(103.0%),285(94.0%)
11291,2018-11-23,양파,특,12kg,9800,12650,11468,-15,"11,483(99.0%)","11,297(101.0%)"
11292,2018-11-23,양파,상,12kg,6200,9800,6645,-393,"7,038(94.0%)","7,039(94.0%)"
11293,2018-11-23,양파,보통,12kg,3500,6200,4820,-103,"4,923(97.0%)","5,167(93.0%)"
11294,2018-11-23,양파,하,12kg,1450,3500,2744,186,"2,558(107.0%)","2,833(96.0%)"
11295,2018-11-23,양파,특,15kg,11800,12700,12024,-227,"12,251(98.0%)","12,501(96.0%)"
11296,2018-11-23,양파,상,15kg,10200,11800,10769,-168,"10,937(98.0%)","11,310(95.0%)"
11297,2018-11-23,양파,보통,15kg,9100,10200,9637,-171,"9,808(98.0%)","10,107(95.0%)"
11298,2018-11-23,양파,하,15kg,4800,9100,7101,-691,"7,792(91.0%)","7,767(91.0%)"
11299,2018-11-23,양파,특,20kg,16500,17600,17116,11,"17,105(100.0%)","17,331(98.0%)"
11300,2018-11-23,양파,상,20kg,13100,16500,14672,-413,"15,085(97.0%)","14,733(99.0%)"
11301,2018-11-23,양파,보통,20kg,10300,13100,12246,-755,"13,001(94.0%)","12,355(99.0%)"
11302,2018-11-23,양파,하,20kg,4600,10300,8079,1188,"6,891(117.0%)","8,648(93.0%)"
11303,2018-11-23,양파 자주색,특,1kg,520,520,520,120,400(130.0%),504(103.0%)
11304,2018-11-23,양파 자주색,상,1kg,440,520,481,87,394(122.0%),455(105.0%)
11305,2018-11-23,양파 자주색,보통,1kg,400,440,414,82,332(124.0%),365(113.0%)
11306,2018-11-23,양파 자주색,하,1kg,383,400,389,182,207(187.0%),253(153.0%)
11307,2018-11-23,양파 자주색,특,20kg,10400,10400,10400,2400,"8,000(130.0%)","10,017(103.0%)"
11308,2018-11-23,양파 자주색,상,20kg,8800,10400,9618,1751,"7,867(122.0%)","9,080(105.0%)"
11309,2018-11-23,양파 자주색,보통,20kg,8000,8800,8265,1638,"6,627(124.0%)","7,288(113.0%)"
11310,2018-11-23,양파 자주색,하,20kg,7667,8000,7793,3677,"4,116(189.0%)","5,052(154.0%)"
11311,2018-11-23,양파 수입,특,1kg,800,1100,882,-218,"1,100(80.0%)","1,033(85.0%)"
11312,2018-11-23,양파 수입,상,1kg,687,800,741,-66,807(91.0%),799(92.0%)
11313,2018-11-23,양파 수입,보통,1kg,673,687,681,-24,705(96.0%),675(100.0%)
11314,2018-11-23,양파 수입,하,1kg,353,673,510,-177,687(74.0%),538(94.0%)
11315,2018-11-24,양파,특,1kg,805,1054,908,14,894(101.0%),899(101.0%)
11316,2018-11-24,양파,상,1kg,573,805,672,-14,686(97.0%),714(94.0%)
11317,2018-11-24,양파,보통,1kg,350,573,486,-27,513(94.0%),526(92.0%)
11318,2018-11-24,양파,하,1kg,100,350,250,-19,269(92.0%),288(86.0%)
11319,2018-11-24,양파,특,12kg,10200,12650,11638,170,"11,468(101.0%)","11,333(102.0%)"
11320,2018-11-24,양파,상,12kg,6100,10200,6746,101,"6,645(101.0%)","7,053(95.0%)"
11321,2018-11-24,양파,보통,12kg,3300,6100,4690,-130,"4,820(97.0%)","5,160(90.0%)"
11322,2018-11-24,양파,하,12kg,1300,3300,2506,-238,"2,744(91.0%)","2,868(87.0%)"
11323,2018-11-24,양파,특,15kg,11600,12500,12023,-1,"12,024(99.0%)","12,451(96.0%)"
11324,2018-11-24,양파,상,15kg,10000,11600,10611,-158,"10,769(98.0%)","11,245(94.0%)"
11325,2018-11-24,양파,보통,15kg,8800,10000,9526,-111,"9,637(98.0%)","10,070(94.0%)"
11326,2018-11-24,양파,하,15kg,2000,8800,7596,495,"7,101(106.0%)","7,650(99.0%)"
11327,2018-11-24,양파,특,20kg,16700,17500,17038,-78,"17,116(99.0%)","17,089(99.0%)"
11328,2018-11-24,양파,상,20kg,10000,16700,13629,-1043,"14,672(92.0%)","14,339(95.0%)"
11329,2018-11-24,양파,보통,20kg,7000,10000,7492,-4754,"12,246(61.0%)","12,009(62.0%)"
11330,2018-11-24,양파,하,20kg,7000,7000,7000,-1079,"8,079(86.0%)","9,298(75.0%)"
11331,2018-11-24,양파 자주색,특,1kg,547,547,547,27,520(105.0%),487(112.0%)
11332,2018-11-24,양파 자주색,상,1kg,407,547,477,-4,481(99.0%),439(108.0%)
11333,2018-11-24,양파 자주색,보통,1kg,208,407,362,-52,414(87.0%),365(99.0%)
11334,2018-11-24,양파 자주색,하,1kg,167,208,173,-216,389(44.0%),275(62.0%)
11335,2018-11-24,양파 자주색,특,20kg,10933,10933,10933,533,"10,400(105.0%)","9,684(112.0%)"
11336,2018-11-24,양파 자주색,상,20kg,8133,10933,9533,-85,"9,618(99.0%)","8,775(108.0%)"
11337,2018-11-24,양파 자주색,보통,20kg,7067,8133,7242,-1023,"8,265(87.0%)","7,279(99.0%)"
11338,2018-11-24,양파 자주색,하,20kg,3333,4167,3487,-4306,"7,793(44.0%)","5,498(63.0%)"
11339,2018-11-24,양파 수입,특,1kg,800,1100,1080,198,882(122.0%),"1,011(106.0%)"
11340,2018-11-24,양파 수입,상,1kg,647,800,784,43,741(105.0%),795(98.0%)
11341,2018-11-24,양파 수입,보통,1kg,647,647,647,-34,681(95.0%),682(94.0%)
11342,2018-11-24,양파 수입,하,1kg,647,647,647,137,510(126.0%),517(125.0%)
11343,2018-11-26,양파,특,1kg,817,1100,934,26,908(102.0%),900(103.0%)
11344,2018-11-26,양파,상,1kg,557,817,670,-2,672(99.0%),709(94.0%)
11345,2018-11-26,양파,보통,1kg,320,557,482,-4,486(99.0%),528(91.0%)
11346,2018-11-26,양파,하,1kg,108,320,232,-18,250(92.0%),279(83.0%)
11347,2018-11-26,양파,특,12kg,11000,13200,12176,538,"11,638(104.0%)","11,352(107.0%)"
11348,2018-11-26,양파,상,12kg,6000,11000,6627,-119,"6,746(98.0%)","7,004(94.0%)"
11349,2018-11-26,양파,보통,12kg,3000,6000,4593,-97,"4,690(97.0%)","5,093(90.0%)"
11350,2018-11-26,양파,하,12kg,1300,3000,2332,-174,"2,506(93.0%)","2,794(83.0%)"
11351,2018-11-26,양파,특,15kg,11600,12250,11956,-67,"12,023(99.0%)","12,366(96.0%)"
11352,2018-11-26,양파,상,15kg,10200,11600,10750,139,"10,611(101.0%)","11,098(96.0%)"
11353,2018-11-26,양파,보통,15kg,8000,10200,9133,-393,"9,526(95.0%)","9,961(91.0%)"
11354,2018-11-26,양파,하,15kg,3000,8000,6260,-1336,"7,596(82.0%)","7,619(82.0%)"
11355,2018-11-26,양파,특,20kg,17000,17400,17124,86,"17,038(100.0%)","17,157(99.0%)"
11356,2018-11-26,양파,상,20kg,11700,17000,14323,694,"13,629(105.0%)","14,910(96.0%)"
11357,2018-11-26,양파,보통,20kg,8100,11700,9847,2355,"7,492(131.0%)","11,924(82.0%)"
11358,2018-11-26,양파,하,20kg,2400,8100,5702,-1298,"7,000(81.0%)","9,139(62.0%)"
11359,2018-11-26,양파 자주색,특,1kg,547,547,547,0,547(100.0%),496(110.0%)
11360,2018-11-26,양파 자주색,상,1kg,407,547,477,0,477(100.0%),447(106.0%)
11361,2018-11-26,양파 자주색,보통,1kg,208,407,362,0,362(100.0%),369(98.0%)
11362,2018-11-26,양파 자주색,하,1kg,167,208,173,0,173(100.0%),271(63.0%)
11363,2018-11-26,양파 자주색,특,20kg,10933,10933,10933,0,"10,933(100.0%)","9,856(110.0%)"
11364,2018-11-26,양파 자주색,상,20kg,8133,10933,9533,0,"9,533(100.0%)","8,932(106.0%)"
11365,2018-11-26,양파 자주색,보통,20kg,7067,8133,7242,0,"7,242(100.0%)","7,371(98.0%)"
11366,2018-11-26,양파 자주색,하,20kg,3333,4167,3487,0,"3,487(100.0%)","5,425(64.0%)"
11367,2018-11-26,양파 수입,특,1kg,800,1100,1080,0,"1,080(100.0%)","1,023(105.0%)"
11368,2018-11-26,양파 수입,상,1kg,647,800,784,0,784(100.0%),797(98.0%)
11369,2018-11-26,양파 수입,보통,1kg,647,647,647,0,647(100.0%),683(94.0%)
11370,2018-11-26,양파 수입,하,1kg,647,647,647,0,647(100.0%),519(124.0%)
11371,2018-11-27,양파,특,1kg,840,1075,946,12,934(101.0%),906(104.0%)
11372,2018-11-27,양파,상,1kg,558,840,657,-13,670(98.0%),698(94.0%)
11373,2018-11-27,양파,보통,1kg,340,558,478,-4,482(99.0%),517(92.0%)
11374,2018-11-27,양파,하,1kg,87,340,227,-5,232(97.0%),266(85.0%)
11375,2018-11-27,양파,특,12kg,11600,12900,11996,-180,"12,176(98.0%)","11,499(104.0%)"
11376,2018-11-27,양파,상,12kg,5800,11600,6637,10,"6,627(100.0%)","6,913(96.0%)"
11377,2018-11-27,양파,보통,12kg,3000,5800,4479,-114,"4,593(97.0%)","4,949(90.0%)"
11378,2018-11-27,양파,하,12kg,1200,3000,2087,-245,"2,332(89.0%)","2,656(78.0%)"
11379,2018-11-27,양파,특,15kg,11600,11800,11729,-227,"11,956(98.0%)","12,238(95.0%)"
11380,2018-11-27,양파,상,15kg,9600,11600,10496,-254,"10,750(97.0%)","10,991(95.0%)"
11381,2018-11-27,양파,보통,15kg,8100,9600,8998,-135,"9,133(98.0%)","9,792(91.0%)"
11382,2018-11-27,양파,하,15kg,1400,8100,6561,301,"6,260(104.0%)","7,435(88.0%)"
11383,2018-11-27,양파,특,20kg,16800,17100,16993,-131,"17,124(99.0%)","17,178(98.0%)"
11384,2018-11-27,양파,상,20kg,11500,16800,13037,-1286,"14,323(91.0%)","14,578(89.0%)"
11385,2018-11-27,양파,보통,20kg,9000,11500,10197,350,"9,847(103.0%)","11,120(91.0%)"
11386,2018-11-27,양파,하,20kg,2600,9000,7537,1835,"5,702(132.0%)","8,021(93.0%)"
11387,2018-11-27,양파 자주색,특,1kg,480,480,480,-67,547(87.0%),505(95.0%)
11388,2018-11-27,양파 자주색,상,1kg,347,480,445,-32,477(93.0%),455(97.0%)
11389,2018-11-27,양파 자주색,보통,1kg,253,347,300,-62,362(82.0%),373(80.0%)
11390,2018-11-27,양파 자주색,하,1kg,187,253,205,32,173(118.0%),267(76.0%)
11391,2018-11-27,양파 자주색,특,20kg,9600,9600,9600,-1333,"10,933(87.0%)","10,028(95.0%)"
11392,2018-11-27,양파 자주색,상,20kg,6933,9600,8854,-679,"9,533(92.0%)","9,089(97.0%)"
11393,2018-11-27,양파 자주색,보통,20kg,5067,6933,6000,-1242,"7,242(82.0%)","7,463(80.0%)"
11394,2018-11-27,양파 자주색,하,20kg,3733,5067,4057,570,"3,487(116.0%)","5,351(75.0%)"
11395,2018-11-27,양파 수입,특,1kg,1100,1100,1100,20,"1,080(101.0%)","1,034(106.0%)"
11396,2018-11-27,양파 수입,상,1kg,673,1100,816,32,784(104.0%),796(102.0%)
11397,2018-11-27,양파 수입,보통,1kg,667,673,673,26,647(104.0%),691(97.0%)
11398,2018-11-27,양파 수입,하,1kg,667,667,667,20,647(103.0%),588(113.0%)
11399,2018-11-28,양파,특,1kg,858,1075,972,26,946(102.0%),916(106.0%)
11400,2018-11-28,양파,상,1kg,587,858,687,30,657(104.0%),686(100.0%)
11401,2018-11-28,양파,보통,1kg,342,587,493,15,478(103.0%),505(97.0%)
11402,2018-11-28,양파,하,1kg,100,342,255,28,227(112.0%),251(101.0%)
11403,2018-11-28,양파,특,12kg,11700,12900,12300,304,"11,996(102.0%)","11,679(105.0%)"
11404,2018-11-28,양파,상,12kg,5800,11700,6920,283,"6,637(104.0%)","6,817(101.0%)"
11405,2018-11-28,양파,보통,12kg,3300,5800,4671,192,"4,479(104.0%)","4,769(97.0%)"
11406,2018-11-28,양파,하,12kg,1200,3300,2523,436,"2,087(120.0%)","2,470(102.0%)"
11407,2018-11-28,양파,특,15kg,11600,12500,12115,386,"11,729(103.0%)","12,089(100.0%)"
11408,2018-11-28,양파,상,15kg,10000,11600,10659,163,"10,496(101.0%)","10,807(98.0%)"
11409,2018-11-28,양파,보통,15kg,8600,10000,9238,240,"8,998(102.0%)","9,543(96.0%)"
11410,2018-11-28,양파,하,15kg,5100,8600,7396,835,"6,561(112.0%)","7,203(102.0%)"
11411,2018-11-28,양파,특,20kg,17000,17000,17000,7,"16,993(100.0%)","17,163(99.0%)"
11412,2018-11-28,양파,상,20kg,15000,17000,16152,3115,"13,037(123.0%)","14,514(111.0%)"
11413,2018-11-28,양파,보통,20kg,11000,15000,12640,2443,"10,197(123.0%)","11,239(112.0%)"
11414,2018-11-28,양파,하,20kg,2600,11000,7667,130,"7,537(101.0%)","7,943(96.0%)"
11415,2018-11-28,양파 자주색,특,1kg,667,667,667,187,480(138.0%),508(131.0%)
11416,2018-11-28,양파 자주색,상,1kg,467,667,555,110,445(124.0%),468(118.0%)
11417,2018-11-28,양파 자주색,보통,1kg,383,467,420,120,300(140.0%),380(110.0%)
11418,2018-11-28,양파 자주색,하,1kg,292,383,362,157,205(176.0%),266(136.0%)
11419,2018-11-28,양파 자주색,특,12kg,6300,6300,6300,6300,0,"4,800(131.0%)"
11420,2018-11-28,양파 자주색,상,12kg,5100,6300,5670,5670,0,"4,490(126.0%)"
11421,2018-11-28,양파 자주색,보통,12kg,4600,5100,4802,4802,0,"2,855(168.0%)"
11422,2018-11-28,양파 자주색,하,12kg,3500,4600,4263,4263,0,"1,938(219.0%)"
11423,2018-11-28,양파 자주색,특,20kg,13333,13333,13333,3733,"9,600(138.0%)","10,156(131.0%)"
11424,2018-11-28,양파 자주색,상,20kg,9333,13333,11113,2259,"8,854(125.0%)","9,348(118.0%)"
11425,2018-11-28,양파 자주색,보통,20kg,7667,9333,8368,2368,"6,000(139.0%)","7,607(110.0%)"
11426,2018-11-28,양파 자주색,하,20kg,5833,7667,7236,3179,"4,057(178.0%)","5,317(136.0%)"
11427,2018-11-28,양파 수입,특,1kg,1100,1100,1100,0,"1,100(100.0%)","1,037(106.0%)"
11428,2018-11-28,양파 수입,상,1kg,820,1100,960,144,816(117.0%),793(121.0%)
11429,2018-11-28,양파 수입,보통,1kg,820,820,820,147,673(121.0%),677(121.0%)
11430,2018-11-28,양파 수입,하,1kg,820,820,820,153,667(122.0%),643(127.0%)
11431,2018-11-29,양파,특,1kg,790,1050,903,-69,972(92.0%),927(97.0%)
11432,2018-11-29,양파,상,1kg,508,790,624,-63,687(90.0%),679(91.0%)
11433,2018-11-29,양파,보통,1kg,383,508,427,-66,493(86.0%),496(86.0%)
11434,2018-11-29,양파,하,1kg,75,383,259,4,255(101.0%),249(104.0%)
11435,2018-11-29,양파,특,12kg,11000,12600,11695,-605,"12,300(95.0%)","11,844(98.0%)"
11436,2018-11-29,양파,상,12kg,5700,11000,6715,-205,"6,920(97.0%)","6,769(99.0%)"
11437,2018-11-29,양파,보통,12kg,3300,5700,4624,-47,"4,671(98.0%)","4,696(98.0%)"
11438,2018-11-29,양파,하,12kg,1200,3300,2468,-55,"2,523(97.0%)","2,458(100.0%)"
11439,2018-11-29,양파,특,15kg,11500,12100,11707,-408,"12,115(96.0%)","12,016(97.0%)"
11440,2018-11-29,양파,상,15kg,9600,11500,10438,-221,"10,659(97.0%)","10,704(97.0%)"
11441,2018-11-29,양파,보통,15kg,8550,9600,9084,-154,"9,238(98.0%)","9,390(96.0%)"
11442,2018-11-29,양파,하,15kg,3300,8550,6666,-730,"7,396(90.0%)","7,118(93.0%)"
11443,2018-11-29,양파,특,20kg,12800,17500,16013,-987,"17,000(94.0%)","17,063(93.0%)"
11444,2018-11-29,양파,상,20kg,8000,12800,8326,-7826,"16,152(51.0%)","14,483(57.0%)"
11445,2018-11-29,양파,보통,20kg,8000,8000,8000,-4640,"12,640(63.0%)","10,904(73.0%)"
11446,2018-11-29,양파,하,20kg,2000,8000,6832,-835,"7,667(89.0%)","7,146(95.0%)"
11447,2018-11-29,양파 자주색,특,1kg,667,667,667,0,667(100.0%),527(126.0%)
11448,2018-11-29,양파 자주색,상,1kg,467,667,555,0,555(100.0%),472(117.0%)
11449,2018-11-29,양파 자주색,보통,1kg,383,467,420,0,420(100.0%),365(115.0%)
11450,2018-11-29,양파 자주색,하,1kg,292,383,362,0,362(100.0%),252(143.0%)
11451,2018-11-29,양파 자주색,특,12kg,6300,6300,6300,0,"6,300(100.0%)","6,300(100.0%)"
11452,2018-11-29,양파 자주색,상,12kg,5100,6300,5670,0,"5,670(100.0%)","5,670(100.0%)"
11453,2018-11-29,양파 자주색,보통,12kg,4600,5100,4802,0,"4,802(100.0%)","4,802(100.0%)"
11454,2018-11-29,양파 자주색,하,12kg,3500,4600,4263,0,"4,263(100.0%)","4,263(100.0%)"
11455,2018-11-29,양파 자주색,특,20kg,13333,13333,13333,0,"13,333(100.0%)","10,533(126.0%)"
11456,2018-11-29,양파 자주색,상,20kg,9333,13333,11113,0,"11,113(100.0%)","9,420(117.0%)"
11457,2018-11-29,양파 자주색,보통,20kg,7667,9333,8368,0,"8,368(100.0%)","7,291(114.0%)"
11458,2018-11-29,양파 자주색,하,20kg,5833,7667,7236,0,"7,236(100.0%)","5,029(143.0%)"
11459,2018-11-29,양파 수입,특,1kg,1100,1100,1100,0,"1,100(100.0%)","1,057(104.0%)"
11460,2018-11-29,양파 수입,상,1kg,833,1100,857,-103,960(89.0%),815(105.0%)
11461,2018-11-29,양파 수입,보통,1kg,833,833,833,13,820(101.0%),696(119.0%)
11462,2018-11-29,양파 수입,하,1kg,833,833,833,13,820(101.0%),663(125.0%)
11463,2018-11-30,양파,특,1kg,833,1017,894,-9,903(99.0%),926(96.0%)
11464,2018-11-30,양파,상,1kg,593,833,670,46,624(107.0%),666(100.0%)
11465,2018-11-30,양파,보통,1kg,371,593,487,60,427(114.0%),480(101.0%)
11466,2018-11-30,양파,하,1kg,80,371,251,-8,259(96.0%),249(100.0%)
11467,2018-11-30,양파,특,12kg,10600,12200,11186,-509,"11,695(95.0%)","11,879(94.0%)"
11468,2018-11-30,양파,상,12kg,5600,10600,6745,30,"6,715(100.0%)","6,715(100.0%)"
11469,2018-11-30,양파,보통,12kg,3300,5600,4624,0,"4,624(100.0%)","4,646(99.0%)"
11470,2018-11-30,양파,하,12kg,1100,3300,2422,-46,"2,468(98.0%)","2,443(99.0%)"
11471,2018-11-30,양파,특,15kg,11350,11850,11606,-101,"11,707(99.0%)","11,926(97.0%)"
11472,2018-11-30,양파,상,15kg,9300,11350,10284,-154,"10,438(98.0%)","10,621(96.0%)"
11473,2018-11-30,양파,보통,15kg,8600,9300,9051,-33,"9,084(99.0%)","9,269(97.0%)"
11474,2018-11-30,양파,하,15kg,4850,8600,7143,477,"6,666(107.0%)","6,930(103.0%)"
11475,2018-11-30,양파,특,20kg,16850,17000,16957,944,"16,013(105.0%)","16,881(100.0%)"
11476,2018-11-30,양파,상,20kg,14700,16850,15930,7604,"8,326(191.0%)","13,357(119.0%)"
11477,2018-11-30,양파,보통,20kg,12400,14700,13870,5870,"8,000(173.0%)","10,070(137.0%)"
11478,2018-11-30,양파,하,20kg,1600,12400,7865,1033,"6,832(115.0%)","7,136(110.0%)"
11479,2018-11-30,양파 자주색,특,1kg,667,667,667,0,667(100.0%),571(116.0%)
11480,2018-11-30,양파 자주색,상,1kg,467,667,555,0,555(100.0%),498(111.0%)
11481,2018-11-30,양파 자주색,보통,1kg,383,467,420,0,420(100.0%),380(110.0%)
11482,2018-11-30,양파 자주색,하,1kg,292,383,362,0,362(100.0%),277(130.0%)
11483,2018-11-30,양파 자주색,특,12kg,6300,6300,6300,0,"6,300(100.0%)","6,300(100.0%)"
11484,2018-11-30,양파 자주색,상,12kg,5100,6300,5670,0,"5,670(100.0%)","5,670(100.0%)"
11485,2018-11-30,양파 자주색,보통,12kg,4600,5100,4802,0,"4,802(100.0%)","4,802(100.0%)"
11486,2018-11-30,양파 자주색,하,12kg,3500,4600,4263,0,"4,263(100.0%)","4,263(100.0%)"
11487,2018-11-30,양파 자주색,특,20kg,13333,13333,13333,0,"13,333(100.0%)","11,422(116.0%)"
11488,2018-11-30,양파 자주색,상,20kg,9333,13333,11113,0,"11,113(100.0%)","9,961(111.0%)"
11489,2018-11-30,양파 자주색,보통,20kg,7667,9333,8368,0,"8,368(100.0%)","7,581(110.0%)"
11490,2018-11-30,양파 자주색,하,20kg,5833,7667,7236,0,"7,236(100.0%)","5,549(130.0%)"
11491,2018-11-30,양파 수입,특,1kg,833,1100,913,-187,"1,100(83.0%)","1,057(86.0%)"
11492,2018-11-30,양파 수입,상,1kg,820,833,829,-28,857(96.0%),824(100.0%)
11493,2018-11-30,양파 수입,보통,1kg,800,820,806,-27,833(96.0%),717(112.0%)
11494,2018-11-30,양파 수입,하,1kg,587,800,680,-153,833(81.0%),687(98.0%)
11495,2018-12-01,양파,특,1kg,820,1017,912,18,894(102.0%),926(98.0%)
11496,2018-12-01,양파,상,1kg,600,820,674,4,670(100.0%),663(101.0%)
11497,2018-12-01,양파,보통,1kg,383,600,494,7,487(101.0%),476(103.0%)
11498,2018-12-01,양파,하,1kg,90,383,284,33,251(113.0%),246(115.0%)
11499,2018-12-01,양파,특,12kg,11000,12200,11685,499,"11,186(104.0%)","11,832(98.0%)"
11500,2018-12-01,양파,상,12kg,5800,11000,6562,-183,"6,745(97.0%)","6,732(97.0%)"
11501,2018-12-01,양파,보통,12kg,3800,5800,4867,243,"4,624(105.0%)","4,614(105.0%)"
11502,2018-12-01,양파,하,12kg,1550,3800,2787,365,"2,422(115.0%)","2,390(116.0%)"
11503,2018-12-01,양파,특,15kg,11800,12400,12201,595,"11,606(105.0%)","11,856(102.0%)"
11504,2018-12-01,양파,상,15kg,9600,11800,10674,390,"10,284(103.0%)","10,540(101.0%)"
11505,2018-12-01,양파,보통,15kg,8750,9600,9181,130,"9,051(101.0%)","9,172(100.0%)"
11506,2018-12-01,양파,하,15kg,4300,8750,7118,-25,"7,143(99.0%)","6,937(102.0%)"
11507,2018-12-01,양파,특,20kg,17000,17000,17000,43,"16,957(100.0%)","16,854(100.0%)"
11508,2018-12-01,양파,상,20kg,14500,17000,15425,-505,"15,930(96.0%)","13,566(113.0%)"
11509,2018-12-01,양파,보통,20kg,8000,14500,9251,-4619,"13,870(66.0%)","10,341(89.0%)"
11510,2018-12-01,양파,하,20kg,1800,8000,6229,-1636,"7,865(79.0%)","7,101(87.0%)"
11511,2018-12-01,양파 자주색,특,1kg,667,667,667,0,667(100.0%),596(111.0%)
11512,2018-12-01,양파 자주색,상,1kg,467,667,555,0,555(100.0%),511(108.0%)
11513,2018-12-01,양파 자주색,보통,1kg,383,467,420,0,420(100.0%),381(110.0%)
11514,2018-12-01,양파 자주색,하,1kg,292,383,362,0,362(100.0%),273(132.0%)
11515,2018-12-01,양파 자주색,특,12kg,6300,6300,6300,0,"6,300(100.0%)","6,300(100.0%)"
11516,2018-12-01,양파 자주색,상,12kg,5100,6300,5670,0,"5,670(100.0%)","5,670(100.0%)"
11517,2018-12-01,양파 자주색,보통,12kg,4600,5100,4802,0,"4,802(100.0%)","4,802(100.0%)"
11518,2018-12-01,양파 자주색,하,12kg,3500,4600,4263,0,"4,263(100.0%)","4,263(100.0%)"
11519,2018-12-01,양파 자주색,특,20kg,13333,13333,13333,0,"13,333(100.0%)","11,911(111.0%)"
11520,2018-12-01,양파 자주색,상,20kg,9333,13333,11113,0,"11,113(100.0%)","10,210(108.0%)"
11521,2018-12-01,양파 자주색,보통,20kg,7667,9333,8368,0,"8,368(100.0%)","7,598(110.0%)"
11522,2018-12-01,양파 자주색,하,20kg,5833,7667,7236,0,"7,236(100.0%)","5,457(132.0%)"
11523,2018-12-01,양파 수입,특,1kg,820,1100,902,-11,913(98.0%),"1,062(84.0%)"
11524,2018-12-01,양파 수입,상,1kg,667,820,747,-82,829(90.0%),838(89.0%)
11525,2018-12-01,양파 수입,보통,1kg,667,667,667,-139,806(82.0%),738(90.0%)
11526,2018-12-01,양파 수입,하,1kg,667,667,667,-13,680(98.0%),716(93.0%)
11527,2018-12-03,양파,특,1kg,847,1042,942,30,912(103.0%),927(101.0%)
11528,2018-12-03,양파,상,1kg,607,847,695,21,674(103.0%),664(104.0%)
11529,2018-12-03,양파,보통,1kg,380,607,511,17,494(103.0%),477(107.0%)
11530,2018-12-03,양파,하,1kg,88,380,282,-2,284(99.0%),251(112.0%)
11531,2018-12-03,양파,특,12kg,11350,12500,11739,54,"11,685(100.0%)","11,840(99.0%)"
11532,2018-12-03,양파,상,12kg,6000,11350,6961,399,"6,562(106.0%)","6,701(103.0%)"
11533,2018-12-03,양파,보통,12kg,4000,6000,5177,310,"4,867(106.0%)","4,643(111.0%)"
11534,2018-12-03,양파,하,12kg,1200,4000,3047,260,"2,787(109.0%)","2,437(125.0%)"
11535,2018-12-03,양파,특,15kg,11800,12700,12133,-68,"12,201(99.0%)","11,886(102.0%)"
11536,2018-12-03,양파,상,15kg,10500,11800,10899,225,"10,674(102.0%)","10,550(103.0%)"
11537,2018-12-03,양파,보통,15kg,9100,10500,9812,631,"9,181(106.0%)","9,114(107.0%)"
11538,2018-12-03,양파,하,15kg,1500,9100,7087,-31,"7,118(99.0%)","6,857(103.0%)"
11539,2018-12-03,양파,특,20kg,16500,17000,16887,-113,"17,000(99.0%)","16,848(100.0%)"
11540,2018-12-03,양파,상,20kg,11700,16500,13253,-2172,"15,425(85.0%)","13,866(95.0%)"
11541,2018-12-03,양파,보통,20kg,8600,11700,10995,1744,"9,251(118.0%)","10,634(103.0%)"
11542,2018-12-03,양파,하,20kg,2700,8600,6623,394,"6,229(106.0%)","6,972(94.0%)"
11543,2018-12-03,양파 자주색,특,1kg,640,640,640,-27,667(95.0%),616(103.0%)
11544,2018-12-03,양파 자주색,상,1kg,607,640,633,78,555(114.0%),524(120.0%)
11545,2018-12-03,양파 자주색,보통,1kg,567,607,587,167,420(139.0%),390(150.0%)
